2,1,118,687,48,31,0.28,4,0,0
2,2,118,687,48,31,0.28,11,0,0
2,3,1148,407,116,64,0.28,11,0,0
3,1,118,687,48,31,0.37,4,0,0
3,2,118,687,48,31,0.37,11,0,0
4,1,119,685,48,33,0.28,4,0,0
4,2,119,685,48,32,0.37,11,0,0
4,3,119,685,48,33,0.28,11,0,0
5,1,121,685,47,33,0.31,4,0,0
5,2,121,685,47,33,0.31,11,0,0
6,1,121,685,47,33,0.26,4,0,0
6,2,121,685,47,33,0.26,11,0,0
7,1,119,684,47,33,0.32,4,0,0
7,2,119,684,47,33,0.32,11,0,0
8,1,786,288,48,93,0.28,11,0,0
11,1,101,685,48,33,0.38,4,0,0
11,2,101,685,48,33,0.38,11,0,0
11,3,101,685,48,32,0.30,11,0,0
12,1,96,686,46,31,0.41,4,0,0
12,2,96,686,46,31,0.41,11,0,0
13,1,91,687,46,31,0.36,4,0,0
13,2,91,687,46,31,0.36,11,0,0
14,1,86,688,45,30,0.38,4,0,0
14,2,86,688,45,30,0.38,11,0,0
15,1,82,688,45,30,0.36,4,0,0
15,2,82,688,45,30,0.36,11,0,0
16,1,80,688,44,29,0.40,4,0,0
16,2,80,688,44,29,0.40,11,0,0
17,1,78,688,44,30,0.29,4,0,0
17,2,78,688,44,30,0.29,11,0,0
20,1,81,683,46,35,0.28,4,0,0
20,2,81,683,46,35,0.28,11,0,0
22,1,80,683,46,35,0.26,4,0,0
22,2,80,683,46,35,0.26,11,0,0
24,1,70,684,47,34,0.30,4,0,0
24,2,70,684,47,34,0.30,11,0,0
25,1,111,583,64,60,0.25,6,0,0
25,2,66,684,46,34,0.25,4,0,0
25,3,111,583,64,60,0.25,11,0,0
25,4,66,684,46,34,0.25,11,0,0
28,1,54,685,45,33,0.29,4,0,0
28,2,54,685,45,33,0.29,11,0,0
29,1,51,684,45,34,0.26,4,0,0
29,2,51,684,45,34,0.26,11,0,0
30,1,49,684,44,34,0.36,4,0,0
30,2,49,684,44,34,0.36,11,0,0
30,3,721,272,79,152,0.31,11,0,0
31,1,97,585,63,58,0.28,6,0,0
31,2,720,274,79,147,0.39,11,0,0
31,3,97,585,63,58,0.28,11,0,0
32,1,48,684,42,34,0.26,4,0,0
32,2,720,269,80,153,0.53,11,0,0
32,3,48,684,42,34,0.26,11,0,0
33,1,47,684,42,34,0.33,4,0,0
33,2,722,270,76,152,0.62,11,0,0
33,3,47,684,42,34,0.33,11,0,0
33,4,729,598,30,65,0.29,11,0,0
34,1,724,266,72,155,0.51,11,0,0
35,1,726,270,72,148,0.58,11,0,0
36,1,726,262,74,159,0.51,11,0,0
37,1,726,263,76,158,0.37,11,0,0
39,1,95,547,172,134,0.35,6,0,0
39,2,95,547,172,134,0.35,11,0,0
40,1,95,547,172,131,0.52,6,0,0
40,2,95,547,172,131,0.52,11,0,0
41,1,97,546,172,131,0.35,6,0,0
41,2,97,546,172,131,0.35,11,0,0
42,1,96,541,173,136,0.50,6,0,0
42,2,96,541,173,136,0.50,11,0,0
43,1,93,542,176,139,0.49,6,0,0
43,2,93,542,176,139,0.49,11,0,0
44,1,89,541,175,136,0.39,6,0,0
44,2,89,541,175,136,0.39,11,0,0
50,1,77,573,83,86,0.36,6,0,0
50,2,77,573,83,86,0.36,11,0,0
51,1,77,572,81,103,0.44,6,0,0
51,2,77,572,81,103,0.44,11,0,0
52,1,75,572,83,106,0.57,6,0,0
52,2,75,572,83,106,0.57,11,0,0
53,1,71,572,82,109,0.37,6,0,0
53,2,77,573,76,72,0.28,6,0,0
53,3,71,572,82,109,0.37,11,0,0
53,4,77,573,76,72,0.28,11,0,0
54,1,72,571,80,111,0.58,6,0,0
54,2,72,571,80,111,0.58,11,0,0
56,1,12,4,1086,704,0.32,1,0,0
56,2,60,573,91,80,0.27,6,0,0
56,3,47,474,93,53,0.26,6,0,0
56,4,12,4,1086,704,0.32,11,0,0
56,5,60,573,91,80,0.27,11,0,0
56,6,47,474,93,53,0.26,11,0,0
57,1,65,546,148,136,0.31,6,0,0
57,2,65,546,148,136,0.31,11,0,0
58,1,65,545,149,134,0.36,6,0,0
58,2,65,545,149,134,0.36,11,0,0
59,1,68,546,144,124,0.48,6,0,0
59,2,68,546,144,124,0.48,11,0,0
60,1,69,548,141,120,0.71,6,0,0
60,2,9,669,40,39,0.32,4,0,0
60,3,69,548,141,120,0.71,11,0,0
60,4,9,669,40,39,0.32,11,0,0
61,1,68,548,139,126,0.78,6,0,0
61,2,68,548,139,126,0.78,11,0,0
62,1,62,547,144,128,0.77,6,0,0
62,2,62,547,144,128,0.77,11,0,0
63,1,63,541,128,129,0.60,6,0,0
63,2,63,541,128,129,0.60,11,0,0
64,1,58,540,135,136,0.45,6,0,0
