1,1,336,614,57,65,0.77,4,0,0
1,2,424,518,32,39,0.70,4,0,0
1,3,582,366,19,16,0.68,4,0,0
1,4,477,433,23,26,0.66,4,0,0
1,5,595,347,14,17,0.63,4,0,0
1,6,488,411,23,23,0.59,4,0,0
1,7,435,478,30,39,0.56,4,0,0
1,8,366,584,49,33,0.56,4,0,0
1,9,633,463,24,30,0.55,4,0,0
1,10,821,477,41,42,0.54,4,0,0
1,11,665,362,16,16,0.52,4,0,0
1,12,631,393,20,22,0.50,4,0,0
1,13,381,539,43,49,0.49,4,0,0
1,14,520,412,17,23,0.40,4,0,0
1,15,680,431,23,36,0.31,6,0,0
1,16,463,465,21,39,0.31,4,0,0
1,17,680,431,23,35,0.29,4,0,0
1,18,788,401,21,24,0.28,4,0,0
1,19,336,614,57,65,0.77,11,0,0
1,20,424,518,32,39,0.70,11,0,0
1,21,582,366,19,16,0.68,11,0,0
1,22,477,433,23,26,0.66,11,0,0
1,23,595,347,14,17,0.63,11,0,0
1,24,488,411,23,23,0.59,11,0,0
1,25,435,478,30,39,0.56,11,0,0
1,26,366,584,49,33,0.56,11,0,0
1,27,633,463,24,30,0.55,11,0,0
1,28,821,477,41,42,0.54,11,0,0
1,29,665,362,16,16,0.52,11,0,0
1,30,631,393,20,22,0.50,11,0,0
1,31,381,539,43,49,0.49,11,0,0
1,32,520,412,17,23,0.40,11,0,0
1,33,680,431,23,36,0.31,11,0,0
1,34,463,465,21,39,0.31,11,0,0
1,35,680,431,23,35,0.29,11,0,0
1,36,788,401,21,24,0.28,11,0,0
2,1,334,617,57,66,0.82,4,0,0
2,2,427,520,29,37,0.71,4,0,0
2,3,433,483,31,35,0.71,4,0,0
2,4,594,350,15,15,0.70,4,0,0
2,5,476,435,24,26,0.65,4,0,0
2,6,582,369,17,17,0.65,4,0,0
2,7,822,478,41,41,0.62,4,0,0
2,8,487,412,23,23,0.61,4,0,0
2,9,364,587,50,32,0.61,4,0,0
2,10,381,534,45,56,0.60,4,0,0
2,11,633,462,24,29,0.59,4,0,0
2,12,631,392,21,21,0.57,4,0,0
2,13,666,363,16,17,0.53,4,0,0
2,14,463,469,21,36,0.34,4,0,0
2,15,680,432,24,36,0.32,6,0,0
2,16,681,432,23,36,0.30,4,0,0
2,17,444,471,23,23,0.29,4,0,0
2,18,539,347,15,14,0.27,4,0,0
2,19,268,554,45,46,0.26,4,0,0
2,20,334,617,57,66,0.82,11,0,0
2,21,427,520,29,37,0.71,11,0,0
2,22,433,483,31,35,0.71,11,0,0
2,23,594,350,15,15,0.70,11,0,0
2,24,476,435,24,26,0.65,11,0,0
2,25,582,369,17,17,0.65,11,0,0
2,26,822,478,41,41,0.62,11,0,0
2,27,487,412,23,23,0.61,11,0,0
2,28,364,587,50,32,0.61,11,0,0
2,29,381,534,45,56,0.60,11,0,0
2,30,633,462,24,29,0.59,11,0,0
2,31,631,392,21,21,0.57,11,0,0
2,32,666,363,16,17,0.53,11,0,0
2,33,463,469,21,36,0.34,11,0,0
2,34,680,432,24,36,0.32,11,0,0
2,35,681,432,23,36,0.30,11,0,0
2,36,444,471,23,23,0.29,11,0,0
2,37,539,347,15,14,0.27,11,0,0
2,38,268,554,45,46,0.26,11,0,0
3,1,332,619,58,69,0.84,4,0,0
3,2,432,485,30,34,0.75,4,0,0
3,3,425,522,31,38,0.71,4,0,0
3,4,474,436,26,28,0.67,4,0,0
3,5,364,590,49,33,0.64,4,0,0
3,6,630,391,22,21,0.63,4,0,0
3,7,379,541,43,51,0.61,4,0,0
3,8,487,414,23,22,0.53,4,0,0
3,9,582,371,16,19,0.53,4,0,0
3,10,666,364,15,17,0.52,4,0,0
3,11,631,462,25,28,0.52,4,0,0
3,12,822,481,40,39,0.51,4,0,0
3,13,445,470,24,25,0.49,4,0,0
3,14,681,433,23,37,0.38,6,0,0
3,15,463,473,20,34,0.37,4,0,0
3,16,267,555,43,48,0.35,4,0,0
3,17,519,417,16,24,0.33,4,0,0
3,18,357,585,12,19,0.32,1,0,0
3,19,234,544,53,42,0.29,4,0,0
3,20,681,434,23,36,0.28,4,0,0
3,21,332,619,58,69,0.84,11,0,0
3,22,432,485,30,34,0.75,11,0,0
3,23,425,522,31,38,0.71,11,0,0
3,24,474,436,26,28,0.67,11,0,0
3,25,364,590,49,33,0.64,11,0,0
3,26,630,391,22,21,0.63,11,0,0
3,27,379,541,43,51,0.61,11,0,0
3,28,487,414,23,22,0.53,11,0,0
3,29,582,371,16,19,0.53,11,0,0
3,30,666,364,15,17,0.52,11,0,0
3,31,631,462,25,28,0.52,11,0,0
3,32,822,481,40,39,0.51,11,0,0
3,33,445,470,24,25,0.49,11,0,0
3,34,681,433,23,37,0.38,11,0,0
3,35,463,473,20,34,0.37,11,0,0
3,36,267,555,43,48,0.35,11,0,0
3,37,519,417,16,24,0.33,11,0,0
3,38,357,585,12,19,0.32,11,0,0
3,39,234,544,53,42,0.29,11,0,0
3,40,681,434,23,36,0.28,11,0,0
4,1,331,622,58,69,0.83,4,0,0
4,2,432,488,29,35,0.70,4,0,0
4,3,423,524,31,38,0.69,4,0,0
4,4,474,437,25,28,0.69,4,0,0
4,5,582,374,15,19,0.67,4,0,0
4,6,631,390,21,22,0.66,4,0,0
4,7,823,483,40,40,0.63,4,0,0
4,8,826,613,53,64,0.59,4,0,0
4,9,487,416,21,23,0.58,4,0,0
4,10,360,591,52,35,0.58,4,0,0
4,11,594,355,13,15,0.57,4,0,0
4,12,377,539,43,55,0.57,4,0,0
4,13,631,462,25,28,0.54,4,0,0
4,14,666,366,15,17,0.45,4,0,0
4,15,518,419,17,23,0.45,4,0,0
4,16,790,405,22,24,0.34,4,0,0
4,17,444,470,24,28,0.32,4,0,0
4,18,681,435,23,37,0.31,4,0,0
4,19,744,393,18,24,0.29,4,0,0
4,20,681,434,24,38,0.29,6,0,0
4,21,462,473,21,37,0.27,4,0,0
4,22,265,558,43,49,0.26,4,0,0
4,23,664,341,19,20,0.26,4,0,0
4,24,446,468,37,42,0.25,4,0,0
4,25,687,468,20,20,0.25,4,0,0
4,26,331,622,58,69,0.83,11,0,0
4,27,432,488,29,35,0.70,11,0,0
4,28,423,524,31,38,0.69,11,0,0
4,29,474,437,25,28,0.69,11,0,0
4,30,582,374,15,19,0.67,11,0,0
4,31,631,390,21,22,0.66,11,0,0
4,32,823,483,40,40,0.63,11,0,0
4,33,826,613,53,64,0.59,11,0,0
4,34,487,416,21,23,0.58,11,0,0
4,35,360,591,52,35,0.58,11,0,0
4,36,594,355,13,15,0.57,11,0,0
4,37,377,539,43,55,0.57,11,0,0
4,38,631,462,25,28,0.54,11,0,0
4,39,666,366,15,17,0.45,11,0,0
4,40,518,419,17,23,0.45,11,0,0
4,41,790,405,22,24,0.34,11,0,0
4,42,444,470,24,28,0.32,11,0,0
4,43,681,435,23,37,0.31,11,0,0
4,44,744,393,18,24,0.29,11,0,0
4,45,681,434,24,38,0.29,11,0,0
4,46,462,473,21,37,0.27,11,0,0
4,47,265,558,43,49,0.26,11,0,0
4,48,664,341,19,20,0.26,11,0,0
4,49,446,468,37,42,0.25,11,0,0
4,50,687,468,20,20,0.25,11,0,0
5,1,325,630,61,71,0.77,4,0,0
5,2,580,379,17,21,0.76,4,0,0
5,3,592,359,14,16,0.76,4,0,0
5,4,472,441,25,27,0.72,4,0,0
5,5,631,390,20,21,0.68,4,0,0
5,6,422,527,30,41,0.66,4,0,0
5,7,825,487,40,40,0.64,4,0,0
5,8,828,621,54,65,0.62,4,0,0
5,9,486,419,21,25,0.61,4,0,0
5,10,517,422,15,26,0.59,4,0,0
5,11,631,462,25,28,0.54,4,0,0
5,12,791,407,22,25,0.53,4,0,0
5,13,429,493,30,33,0.49,4,0,0
5,14,681,438,24,38,0.46,6,0,0
5,15,359,599,49,35,0.46,4,0,0
5,16,458,484,23,30,0.44,4,0,0
5,17,223,554,57,44,0.41,4,0,0
5,18,351,594,16,25,0.38,1,0,0
5,19,745,397,19,23,0.37,4,0,0
5,20,664,343,19,19,0.36,4,0,0
5,21,375,551,42,47,0.35,4,0,0
5,22,257,567,48,58,0.28,4,0,0
5,23,666,368,15,16,0.28,4,0,0
5,24,609,315,12,10,0.27,4,0,0
5,25,438,482,22,21,0.26,4,0,0
5,26,325,630,61,71,0.77,11,0,0
5,27,580,379,17,21,0.76,11,0,0
5,28,592,359,14,16,0.76,11,0,0
5,29,472,441,25,27,0.72,11,0,0
5,30,631,390,20,21,0.68,11,0,0
5,31,422,527,30,41,0.66,11,0,0
5,32,825,487,40,40,0.64,11,0,0
5,33,828,621,54,65,0.62,11,0,0
5,34,486,419,21,25,0.61,11,0,0
5,35,517,422,15,26,0.59,11,0,0
5,36,631,462,25,28,0.54,11,0,0
5,37,791,407,22,25,0.53,11,0,0
5,38,429,493,30,33,0.49,11,0,0
5,39,681,438,24,38,0.46,11,0,0
5,40,359,599,49,35,0.46,11,0,0
5,41,458,484,23,30,0.44,11,0,0
5,42,223,554,57,44,0.41,11,0,0
5,43,351,594,16,25,0.38,11,0,0
5,44,745,397,19,23,0.37,11,0,0
5,45,664,343,19,19,0.36,11,0,0
5,46,375,551,42,47,0.35,11,0,0
5,47,257,567,48,58,0.28,11,0,0
5,48,666,368,15,16,0.28,11,0,0
5,49,609,315,12,10,0.27,11,0,0
5,50,438,482,22,21,0.26,11,0,0
6,1,591,364,14,16,0.76,4,0,0
6,2,320,636,61,75,0.74,4,0,0
6,3,630,390,21,21,0.72,4,0,0
6,4,826,490,41,42,0.68,4,0,0
6,5,471,445,25,27,0.67,4,0,0
6,6,576,388,17,21,0.66,4,0,0
6,7,420,536,30,37,0.64,4,0,0
6,8,426,493,33,39,0.64,4,0,0
6,9,483,420,24,28,0.61,4,0,0
6,10,791,410,23,25,0.61,4,0,0
6,11,458,484,23,33,0.60,4,0,0
6,12,829,628,56,66,0.59,4,0,0
6,13,631,462,24,29,0.59,4,0,0
6,14,512,426,19,27,0.58,4,0,0
6,15,745,400,19,23,0.43,4,0,0
6,16,666,370,15,16,0.41,4,0,0
6,17,681,441,24,39,0.36,6,0,0
6,18,355,605,50,36,0.34,4,0,0
6,19,688,478,23,38,0.31,4,0,0
6,20,219,559,54,44,0.30,4,0,0
6,21,249,571,52,54,0.29,4,0,0
6,22,608,318,12,11,0.26,4,0,0
6,23,591,364,14,16,0.76,11,0,0
6,24,320,636,61,75,0.74,11,0,0
6,25,630,390,21,21,0.72,11,0,0
6,26,826,490,41,42,0.68,11,0,0
6,27,471,445,25,27,0.67,11,0,0
6,28,576,388,17,21,0.66,11,0,0
6,29,420,536,30,37,0.64,11,0,0
6,30,426,493,33,39,0.64,11,0,0
6,31,483,420,24,28,0.61,11,0,0
6,32,791,410,23,25,0.61,11,0,0
6,33,458,484,23,33,0.60,11,0,0
6,34,829,628,56,66,0.59,11,0,0
6,35,631,462,24,29,0.59,11,0,0
6,36,512,426,19,27,0.58,11,0,0
6,37,745,400,19,23,0.43,11,0,0
6,38,666,370,15,16,0.41,11,0,0
6,39,681,441,24,39,0.36,11,0,0
6,40,355,605,50,36,0.34,11,0,0
6,41,688,478,23,38,0.31,11,0,0
6,42,219,559,54,44,0.30,11,0,0
6,43,249,571,52,54,0.29,11,0,0
6,44,608,318,12,11,0.26,11,0,0
7,1,315,648,60,68,0.78,4,0,0
7,2,570,394,23,21,0.75,4,0,0
7,3,511,432,18,26,0.71,4,0,0
7,4,415,543,33,37,0.71,4,0,0
7,5,629,390,22,20,0.68,4,0,0
7,6,423,502,33,35,0.68,4,0,0
7,7,469,449,25,26,0.66,4,0,0
7,8,480,425,26,26,0.65,4,0,0
7,9,631,463,23,28,0.62,4,0,0
7,10,455,491,22,31,0.61,4,0,0
7,11,588,368,16,19,0.59,4,0,0
7,12,792,412,22,25,0.54,4,0,0
7,13,828,495,33,36,0.50,4,0,0
7,14,681,445,24,38,0.45,6,0,0
7,15,364,564,44,53,0.41,4,0,0
7,16,688,480,21,24,0.38,4,0,0
7,17,745,402,19,23,0.33,4,0,0
7,18,665,371,16,17,0.33,4,0,0
7,19,347,614,52,35,0.30,4,0,0
7,20,434,483,27,24,0.26,4,0,0
7,21,832,636,58,69,0.25,4,0,0
7,22,315,648,60,68,0.78,11,0,0
7,23,570,394,23,21,0.75,11,0,0
7,24,511,432,18,26,0.71,11,0,0
7,25,415,543,33,37,0.71,11,0,0
7,26,629,390,22,20,0.68,11,0,0
7,27,423,502,33,35,0.68,11,0,0
7,28,469,449,25,26,0.66,11,0,0
7,29,480,425,26,26,0.65,11,0,0
7,30,631,463,23,28,0.62,11,0,0
7,31,455,491,22,31,0.61,11,0,0
7,32,588,368,16,19,0.59,11,0,0
7,33,792,412,22,25,0.54,11,0,0
7,34,828,495,33,36,0.50,11,0,0
7,35,681,445,24,38,0.45,11,0,0
7,36,364,564,44,53,0.41,11,0,0
7,37,688,480,21,24,0.38,11,0,0
7,38,745,402,19,23,0.33,11,0,0
7,39,665,371,16,17,0.33,11,0,0
7,40,347,614,52,35,0.30,11,0,0
7,41,434,483,27,24,0.26,11,0,0
7,42,832,636,58,69,0.25,11,0,0
8,1,509,435,17,28,0.74,4,0,0
8,2,313,655,59,64,0.72,4,0,0
8,3,630,464,24,27,0.70,4,0,0
8,4,421,504,32,38,0.69,4,0,0
8,5,629,390,21,20,0.67,4,0,0
8,6,410,547,35,40,0.67,4,0,0
8,7,569,399,22,23,0.65,4,0,0
8,8,479,427,25,26,0.64,4,0,0
8,9,834,644,61,71,0.63,4,0,0
8,10,465,451,27,30,0.62,4,0,0
8,11,586,375,16,17,0.54,4,0,0
8,12,344,620,52,38,0.51,4,0,0
8,13,360,566,48,58,0.49,4,0,0
8,14,793,415,21,25,0.44,4,0,0
8,15,830,500,43,42,0.41,4,0,0
8,16,681,448,24,41,0.39,6,0,0
8,17,433,483,41,46,0.35,4,0,0
8,18,688,487,20,18,0.34,4,0,0
8,19,664,374,17,16,0.34,4,0,0
8,20,449,489,26,39,0.33,4,0,0
8,21,201,571,68,50,0.29,4,0,0
8,22,338,614,13,25,0.28,1,0,0
8,23,231,606,56,41,0.26,4,0,0
8,24,509,435,17,28,0.74,11,0,0
8,25,313,655,59,64,0.72,11,0,0
8,26,630,464,24,27,0.70,11,0,0
8,27,421,504,32,38,0.69,11,0,0
8,28,629,390,21,20,0.67,11,0,0
8,29,410,547,35,40,0.67,11,0,0
8,30,569,399,22,23,0.65,11,0,0
8,31,479,427,25,26,0.64,11,0,0
8,32,834,644,61,71,0.63,11,0,0
8,33,465,451,27,30,0.62,11,0,0
8,34,586,375,16,17,0.54,11,0,0
8,35,344,620,52,38,0.51,11,0,0
8,36,360,566,48,58,0.49,11,0,0
8,37,793,415,21,25,0.44,11,0,0
8,38,830,500,43,42,0.41,11,0,0
8,39,681,448,24,41,0.39,11,0,0
8,40,433,483,41,46,0.35,11,0,0
8,41,688,487,20,18,0.34,11,0,0
8,42,664,374,17,16,0.34,11,0,0
8,43,449,489,26,39,0.33,11,0,0
8,44,201,571,68,50,0.29,11,0,0
8,45,338,614,13,25,0.28,11,0,0
8,46,231,606,56,41,0.26,11,0,0
9,1,568,403,24,23,0.72,4,0,0
9,2,310,660,61,58,0.72,4,0,0
9,3,418,511,34,35,0.69,4,0,0
9,4,629,390,21,20,0.68,4,0,0
